antecedents,consequents,antecedent_names,consequent_names,support,confidence,lift,conviction,antecedent_len,consequent_len
"['spotify:track:2FviG1Ma0M0BSZbqaDvw0x', 'spotify:track:5kNe7PE09d6Kvw5pAsx23n']",['spotify:track:0H04yVa3DJxoXbLBpAb7iV'],"['House Party', 'Die A Happy Man']","[""I'm Comin' Over""]",0.0027940055880111762,0.45833333333333337,46.2681623931624,1.8278658095777731,2,1
"['spotify:track:0BCy325UZyR9z0t0uxwn2N', 'spotify:track:5kNe7PE09d6Kvw5pAsx23n']",['spotify:track:46ZfPS5VpSQVU5gb82hg3K'],"['H.O.L.Y.', 'Die A Happy Man']",['Anything Goes'],0.0027940055880111762,0.45833333333333337,47.48574561403509,1.8283347335925442,2,1
['spotify:track:4CgEARPGRltAQaJr1tRsoE'],['spotify:track:5ZManJDV3CexO66nRCkdiV'],['Gonna Wanna Tonight'],['Break Up with Him'],0.0027940055880111762,0.45833333333333337,46.2681623931624,1.8278658095777731,1,1
"['spotify:track:2FviG1Ma0M0BSZbqaDvw0x', 'spotify:track:5kNe7PE09d6Kvw5pAsx23n']",['spotify:track:03fT3OHB9KyMtGMt2zwqCT'],"['House Party', 'Die A Happy Man']",['Play It Again'],0.0027940055880111762,0.45833333333333337,32.80833333333334,1.8203630253414353,2,1
['spotify:track:63OQWdXMq0Pe6pRpWY5gO0'],['spotify:track:5kNe7PE09d6Kvw5pAsx23n'],['Star Of The Show'],['Die A Happy Man'],0.0027940055880111762,0.45833333333333337,28.41666666666667,1.816377171215881,1,1
['spotify:track:0dbzWSYpMcRtwjI1S7Pkql'],['spotify:track:5kNe7PE09d6Kvw5pAsx23n'],"[""Huntin', Fishin' And Lovin' Every Day""]",['Die A Happy Man'],0.0027940055880111762,0.45833333333333337,28.41666666666667,1.816377171215881,1,1
['spotify:track:0dbzWSYpMcRtwjI1S7Pkql'],['spotify:track:5CG9Ps5ynNjpKJHmwc95pa'],"[""Huntin', Fishin' And Lovin' Every Day""]",['Somewhere On A Beach'],0.0027940055880111762,0.45833333333333337,47.48574561403509,1.8283347335925442,1,1
['spotify:track:0lQJBl9YEsoMtE8D4yTE9g'],['spotify:track:3JtmRIkVK95rmf4kWKA3ON'],['From the Ground Up'],['Stay A Little Longer'],0.0027940055880111762,0.45833333333333337,56.38932291666668,1.8311482776811707,1,1
['spotify:track:0lQJBl9YEsoMtE8D4yTE9g'],['spotify:track:5S5rw0WLVCAux5B5bWCehK'],['From the Ground Up'],['I Like The Sound Of That'],0.0027940055880111762,0.45833333333333337,60.148611111111116,1.832086125710713,1,1
"['spotify:track:0BCy325UZyR9z0t0uxwn2N', 'spotify:track:5kNe7PE09d6Kvw5pAsx23n']",['spotify:track:5BbYPT6ehZf0hSv2su6JAl'],"['H.O.L.Y.', 'Die A Happy Man']",['Make You Miss Me'],0.0027940055880111762,0.45833333333333337,48.76914414414414,1.8288036576073152,2,1
['spotify:track:1YhFtqwcN138S6ng3MT1nN'],['spotify:track:6enPOmd3vSFpI4jjms8kXN'],['Rain Is a Good Thing'],"[""Runnin' Outta Moonlight""]",0.0027940055880111762,0.45833333333333337,47.48574561403509,1.8283347335925442,1,1
"['spotify:track:4Km5HrUvYTaSUfiSGPJeQR', 'spotify:track:5hTpBe8h35rJ67eAWHQsJx']",['spotify:track:343YBumqHu19cGoGARUTsd'],"['Bad and Boujee (feat. Lil Uzi Vert)', 'Caroline']",['Fake Love'],0.0027940055880111762,0.4489795918367347,22.517613414792667,1.7786291498508924,2,1
"['spotify:track:4Km5HrUvYTaSUfiSGPJeQR', 'spotify:track:5hTpBe8h35rJ67eAWHQsJx']",['spotify:track:0v9Wz8o0BT8DU38R4ddjeH'],"['Bad and Boujee (feat. Lil Uzi Vert)', 'Caroline']",['No Problem (feat. Lil Wayne & 2 Chainz)'],0.0027940055880111762,0.4489795918367347,18.3174368192873,1.7703317999228594,2,1
"['spotify:track:4gmmRb6bZJffOOiww1JGTO', 'spotify:track:6fwdbPMwP1zVStm8FybmkO']",['spotify:track:4Km5HrUvYTaSUfiSGPJeQR'],"['No Heart', 'X (feat. Future)']",['Bad and Boujee (feat. Lil Uzi Vert)'],0.0027940055880111762,0.4489795918367347,19.75008550906396,1.7735585471170945,2,1
"['spotify:track:4gmmRb6bZJffOOiww1JGTO', 'spotify:track:6fwdbPMwP1zVStm8FybmkO']",['spotify:track:2ANLarE8yHVsLWW21nj79M'],"['No Heart', 'X (feat. Future)']",['You Was Right'],0.0027940055880111762,0.4489795918367347,31.849236992094134,1.7892313192033795,2,1
['spotify:track:17Vry8h1fUTYg8NL6pHhem'],['spotify:track:7I5fYc4qKJddht8Ozhqqdx'],['Fix'],['Snapback'],0.0027940055880111762,0.4489795918367347,51.23572907423839,1.7989115607860848,1,1
['spotify:track:4o8STNAL91xc7EvuvqSKk1'],['spotify:track:05ZACkzW8YbRq3eFgIfSNB'],['Whatever It Is'],['Springsteen'],0.0027940055880111762,0.4489795918367347,28.741994358719097,1.786465535894035,1,1
"['spotify:track:2FviG1Ma0M0BSZbqaDvw0x', 'spotify:track:6eYYm2xwrvdav2yakF3cqg']",['spotify:track:03fT3OHB9KyMtGMt2zwqCT'],"['House Party', 'Leave The Night On']",['Play It Again'],0.0027940055880111762,0.44000000000000006,31.496000000000006,1.7607678072499005,2,1
['spotify:track:6ZOPiKQeibCn7fP8dncucL'],['spotify:track:0BCy325UZyR9z0t0uxwn2N'],"[""Blue Ain't Your Color""]",['H.O.L.Y.'],0.0027940055880111762,0.44000000000000006,34.302574257425746,1.7628088827606228,1,1
['spotify:track:6zkHymyoD3tIqV7RwCAYUw'],['spotify:track:4ly1QBXEwYoDmje9rmEgC4'],['Sleep Without You'],['Head Over Boots'],0.0027940055880111762,0.4313725490196079,52.25580693815989,1.7441032468271833,1,1
['spotify:track:7f08qp3HROTkfrtNpiYGGo'],['spotify:track:0BCy325UZyR9z0t0uxwn2N'],['Dirt On My Boots'],['H.O.L.Y.'],0.0027940055880111762,0.4313725490196079,33.62997476218211,1.7360628169532202,1,1
['spotify:track:5qII2n90lVdPDcgXEEVHNy'],['spotify:track:4llK75pXNWZz6KAho2Gp16'],['Sunday Morning'],['She Will Be Loved - Radio Mix'],0.0027940055880111762,0.4313725490196079,32.04365519792824,1.7349460905818364,1,1
['spotify:track:2p07VcUwRZ5sru3mJ0JogS'],['spotify:track:1KhrAWvLIjRlQIJtSTgvsi'],"[""Why Don't We Just Dance""]",['Would You Go With Me'],0.0027940055880111762,0.4313725490196079,78.99133606931146,1.749016842861272,1,1
['spotify:track:1qxINnTuff87Pj1lvKbGxy'],['spotify:track:4O1CExxinEpKZi3861NlTK'],['Ready Set Roll'],['Get Me Some Of That'],0.0027940055880111762,0.4313725490196079,40.92322230096859,1.7400830318902019,1,1
['spotify:track:3ZffCQKLFLUvYM59XKLbVm'],['spotify:track:6nTiIhLmQ3FWhvrGafw2zj'],['Wake Me Up When September Ends'],['American Idiot'],0.0027940055880111762,0.42307692307692313,59.487637362637365,1.7210058420116843,1,1
"['spotify:track:343YBumqHu19cGoGARUTsd', 'spotify:track:4Km5HrUvYTaSUfiSGPJeQR']",['spotify:track:5hTpBe8h35rJ67eAWHQsJx'],"['Fake Love', 'Bad and Boujee (feat. Lil Uzi Vert)']",['Caroline'],0.0027940055880111762,0.42307692307692313,18.405014874628137,1.693489120311574,2,1
"['spotify:track:343YBumqHu19cGoGARUTsd', 'spotify:track:4Km5HrUvYTaSUfiSGPJeQR']",['spotify:track:6fujklziTHa8uoM5OQSfIo'],"['Fake Love', 'Bad and Boujee (feat. Lil Uzi Vert)']",['Black Beatles'],0.0027940055880111762,0.42307692307692313,23.295857988165682,1.7018542037084075,2,1
"['spotify:track:0VgkVdmE4gld66l8iyGjgx', 'spotify:track:7KXjTSCq5nL1LoYtL7XAwS']",['spotify:track:3a1lNhkSLSkpJE4MSHpDu9'],"['Mask Off', 'HUMBLE.']",['Congratulations'],0.0027940055880111762,0.42307692307692313,18.820947414167755,1.6943696554059775,2,1
"['spotify:track:0VgkVdmE4gld66l8iyGjgx', 'spotify:track:7KXjTSCq5nL1LoYtL7XAwS']",['spotify:track:4Km5HrUvYTaSUfiSGPJeQR'],"['Mask Off', 'HUMBLE.']",['Bad and Boujee (feat. Lil Uzi Vert)'],0.0027940055880111762,0.42307692307692313,18.610657498925658,1.693929387858776,2,1
['spotify:track:08mG3Y1vljYA6bvDt4Wqkj'],['spotify:track:5MxNLUsfh7uzROypsoO5qe'],['Back In Black'],['Dream On'],0.0027940055880111762,0.42307692307692313,38.29089301503095,1.714181695030057,1,1
['spotify:track:03LpkqucyYKcYclDs8HuxO'],['spotify:track:2TR7A4ulH9R1PNwMyd8o8U'],"['John Cougar, John Deere, John 3:16']",['This Is How We Roll'],0.0027940055880111762,0.42307692307692313,33.31307692307693,1.7113199559732455,1,1
['spotify:track:6BbINUfGabVyiNFJpQXn3x'],['spotify:track:7zBPzAjKAqQpcv8F8GCq5s'],['Wicked'],['Uber Everywhere'],0.0027940055880111762,0.42307692307692313,42.70907297830376,1.7161628989924647,1,1
['spotify:track:6BbINUfGabVyiNFJpQXn3x'],['spotify:track:7yyRTcZmCiyzzJlNzGC9Ol'],['Wicked'],['Broccoli (feat. Lil Yachty)'],0.0027940055880111762,0.42307692307692313,14.938599517074856,1.6842435018203372,1,1
['spotify:track:6naYpFIKihKbGg6lGxpveI'],['spotify:track:3JtmRIkVK95rmf4kWKA3ON'],['Backroad Song'],['Stay A Little Longer'],0.0027940055880111762,0.4150943396226416,51.06957547169813,1.6957811334977513,1,1
['spotify:track:6naYpFIKihKbGg6lGxpveI'],['spotify:track:5CG9Ps5ynNjpKJHmwc95pa'],['Backroad Song'],['Somewhere On A Beach'],0.0027940055880111762,0.4150943396226416,43.00595829195631,1.6931755798995474,1,1
['spotify:track:6naYpFIKihKbGg6lGxpveI'],['spotify:track:5kNe7PE09d6Kvw5pAsx23n'],['Backroad Song'],['Die A Happy Man'],0.0027940055880111762,0.4150943396226416,25.73584905660378,1.6821019771071803,1,1
['spotify:track:5hydb8abMsDWNefmuqDYeK'],['spotify:track:4gFXY5yvHayGckJndafYQE'],['Love in This Club'],"[""Buy U a Drank (Shawty Snappin')""]",0.0027940055880111762,0.4150943396226416,24.950021604493738,1.6812334592411124,1,1
"['spotify:track:4Km5HrUvYTaSUfiSGPJeQR', 'spotify:track:7yyRTcZmCiyzzJlNzGC9Ol']",['spotify:track:7KXjTSCq5nL1LoYtL7XAwS'],"['Bad and Boujee (feat. Lil Uzi Vert)', 'Broccoli (feat. Lil Yachty)']",['HUMBLE.'],0.0027940055880111762,0.40740740740740744,16.120230783547367,1.6448517272034546,2,1
"['spotify:track:5uDASfU19gDxSjW8cnCaBp', 'spotify:track:7yyRTcZmCiyzzJlNzGC9Ol']",['spotify:track:6fwdbPMwP1zVStm8FybmkO'],"['Chill Bill', 'Broccoli (feat. Lil Yachty)']",['X (feat. Future)'],0.0027940055880111762,0.40740740740740744,25.459729570840683,1.660496570993142,2,1
['spotify:track:3ZOEytgrvLwQaqXreDs2Jx'],['spotify:track:10Nmj3JCNoMeBQ87uw5j8k'],"[""Can't Stop""]",['Dani California'],0.0027940055880111762,0.40740740740740744,53.46543209876544,1.6746412242824487,1,1
['spotify:track:3ZOEytgrvLwQaqXreDs2Jx'],['spotify:track:2aibwv5hGXSgw7Yru8IYTO'],"[""Can't Stop""]",['Snow (Hey Oh) - Hey Oh Album Version'],0.0027940055880111762,0.40740740740740744,41.661375661375665,1.670997904495809,1,1
['spotify:track:7floNISpH8VF4z4459Qo18'],['spotify:track:6p8NuHm8uCGnn2Dtbtf7zE'],['Look At Me!'],['Slippery (feat. Gucci Mane)'],0.0027940055880111762,0.40740740740740744,29.703017832647465,1.6643542037084074,1,1
['spotify:track:7floNISpH8VF4z4459Qo18'],['spotify:track:7GX5flRQZVHRAGd6B4TmDO'],['Look At Me!'],['XO TOUR Llif3'],0.0027940055880111762,0.40740740740740744,24.302469135802472,1.6592106934213868,1,1
['spotify:track:7floNISpH8VF4z4459Qo18'],['spotify:track:0SGkqnVQo9KPytSri1H6cF'],['Look At Me!'],['Bounce Back'],0.0027940055880111762,0.40740740740740744,19.56052393857272,1.6523526797053596,1,1
['spotify:track:557un1HgwYMuqfWGSTmnxw'],['spotify:track:6RcQOut9fWL6FSqeIr5M1r'],['Single Ladies (Put a Ring on It)'],['Hollaback Girl'],0.0027940055880111762,0.40740740740740744,31.14491190219346,1.6654257683515368,1,1
['spotify:track:4XkOcWt0C2JX1s2RXybosk'],['spotify:track:6fwdbPMwP1zVStm8FybmkO'],['Minnesota'],['X (feat. Future)'],0.0027940055880111762,0.40740740740740744,25.459729570840683,1.660496570993142,1,1
['spotify:track:4IWGnyOHDrVZEtPWfs4s7q'],['spotify:track:2ANLarE8yHVsLWW21nj79M'],['Do What I Want'],['You Was Right'],0.0027940055880111762,0.40740740740740744,28.900233566900237,1.66371126492253,1,1
['spotify:track:4IWGnyOHDrVZEtPWfs4s7q'],['spotify:track:4Km5HrUvYTaSUfiSGPJeQR'],['Do What I Want'],['Bad and Boujee (feat. Lil Uzi Vert)'],0.0027940055880111762,0.40740740740740744,17.921373887854337,1.6491379857759718,1,1
['spotify:track:2EvddT8rcO99bKH0rDHAYG'],['spotify:track:4dGJf1SER1T6ooX46vwzRB'],['We Are Tonight'],['Chicken Fried'],0.0027940055880111762,0.40740740740740744,25.663407407407412,1.660710883921768,1,1
['spotify:track:2EvddT8rcO99bKH0rDHAYG'],['spotify:track:5dNGORzxFb5z3v7vSAFkTU'],['We Are Tonight'],"[""Beachin'""]",0.0027940055880111762,0.40740740740740744,49.35270655270656,1.6735696596393195,1,1
['spotify:track:2EvddT8rcO99bKH0rDHAYG'],['spotify:track:3b7CDTKB0SRTmQ6ytYi5vZ'],['We Are Tonight'],['Drunk On You'],0.0027940055880111762,0.40740740740740744,35.25193325193325,1.667997523495047,1,1
['spotify:track:1M2l9ReoabUnvl6Y8jLUe7'],['spotify:track:5kjyiH6but1t2UDXq15aeS'],['Colder Weather'],['Toes'],0.0027940055880111762,0.40740740740740744,34.12687155240347,1.6673545847091695,1,1
['spotify:track:5vCgOg9VqRaAUbnflCO6P3'],['spotify:track:6eYYm2xwrvdav2yakF3cqg'],['Cop Car'],['Leave The Night On'],0.0027940055880111762,0.40740740740740744,32.73393801965231,1.666497332994666,1,1
['spotify:track:0uRlP6bHbSgBGklmaCMqG7'],['spotify:track:4O1CExxinEpKZi3861NlTK'],['Yeah'],['Get Me Some Of That'],0.0027940055880111762,0.40740740740740744,38.649709950914776,1.669712026924054,1,1
['spotify:track:0uRlP6bHbSgBGklmaCMqG7'],['spotify:track:0Utg7sirTPqrs6Cx0FbriQ'],['Yeah'],"[""Chillin' It""]",0.0027940055880111762,0.40740740740740744,55.30906768837804,1.6750698501397003,1,1
['spotify:track:0uRlP6bHbSgBGklmaCMqG7'],['spotify:track:6eYYm2xwrvdav2yakF3cqg'],['Yeah'],['Leave The Night On'],0.0027940055880111762,0.40740740740740744,32.73393801965231,1.666497332994666,1,1
['spotify:track:0uRlP6bHbSgBGklmaCMqG7'],['spotify:track:2TR7A4ulH9R1PNwMyd8o8U'],['Yeah'],['This Is How We Roll'],0.0027940055880111762,0.40740740740740744,32.07925925925926,1.6660687071374145,1,1
['spotify:track:0uRlP6bHbSgBGklmaCMqG7'],['spotify:track:05ZACkzW8YbRq3eFgIfSNB'],['Yeah'],['Springsteen'],0.0027940055880111762,0.40740740740740744,26.080698584763628,1.6611395097790196,1,1
['spotify:track:4sebUbjqbcgDSwG6PbSGI0'],['spotify:track:2tznHmp70DxMyr2XhWLOW0'],['Come a Little Closer'],['Cigarette Daydreams'],0.0027940055880111762,0.4,53.38305084745763,1.6541783083566168,1,1
['spotify:track:433P7tDcIAi6NLnf4Sh6tI'],['spotify:track:6F609ICg9Spjrw1epsAnpa'],['Still Here'],['Controlla'],0.0027940055880111762,0.4,29.435514018691592,1.6440182880365761,1,1
['spotify:track:7fYbFYt7X4FZvuJJC90EX0'],['spotify:track:3oEekS4xhmFQ88ieCVTZ7H'],['Problem'],['Bang Bang'],0.0027940055880111762,0.4,41.4421052631579,1.6505799678266024,1,1
['spotify:track:6olKv2HP3XgBpvVxAswowe'],['spotify:track:7nDoBWDvf02SyD8kEQuuPO'],['Bartender'],['Bottoms Up'],0.0027940055880111762,0.4,42.56216216216216,1.651003302006604,1,1
['spotify:track:0RE8WWlaCQM6M4XHUK3u7b'],['spotify:track:3JtmRIkVK95rmf4kWKA3ON'],['Home Alone Tonight'],['Stay A Little Longer'],0.0027940055880111762,0.4,49.212500000000006,1.6531199729066124,1,1
['spotify:track:0RE8WWlaCQM6M4XHUK3u7b'],['spotify:track:4iLPK8QnOvqm0Azbsk2GDn'],['Home Alone Tonight'],"[""Don't It""]",0.0027940055880111762,0.4,43.14520547945206,1.651214969096605,1,1
['spotify:track:0RE8WWlaCQM6M4XHUK3u7b'],['spotify:track:0O1x2tRm8ZpfDbcpOWZp7z'],['Home Alone Tonight'],['American Country Love Song'],0.0027940055880111762,0.4,55.256140350877196,1.6546016425366183,1,1
['spotify:track:0RE8WWlaCQM6M4XHUK3u7b'],['spotify:track:0BCy325UZyR9z0t0uxwn2N'],['Home Alone Tonight'],['H.O.L.Y.'],0.0027940055880111762,0.4,31.184158415841583,1.645288290576581,1,1
['spotify:track:0RE8WWlaCQM6M4XHUK3u7b'],['spotify:track:4dGJf1SER1T6ooX46vwzRB'],['Home Alone Tonight'],['Chicken Fried'],0.0027940055880111762,0.4,25.196800000000003,1.6402082804165607,1,1
"['spotify:track:03fT3OHB9KyMtGMt2zwqCT', 'spotify:track:4ly1QBXEwYoDmje9rmEgC4']",['spotify:track:5kNe7PE09d6Kvw5pAsx23n'],"['Play It Again', 'Head Over Boots']",['Die A Happy Man'],0.002667005334010668,0.9130434782608696,56.60869565217392,11.314516129032265,2,1
"['spotify:track:5BbYPT6ehZf0hSv2su6JAl', 'spotify:track:5ZManJDV3CexO66nRCkdiV']",['spotify:track:5kNe7PE09d6Kvw5pAsx23n'],"['Make You Miss Me', 'Break Up with Him']",['Die A Happy Man'],0.002667005334010668,0.9130434782608696,56.60869565217392,11.314516129032265,2,1
"['spotify:track:1yEwEiTpsaPhQi9lb5EVV4', 'spotify:track:5HGibWoxnkYSkl6mHmAlOE']",['spotify:track:4dGJf1SER1T6ooX46vwzRB'],"['Knee Deep (feat. Jimmy Buffett)', ""That's My Kind Of Night""]",['Chicken Fried'],0.002667005334010668,0.8750000000000001,55.11800000000001,7.872999745999499,2,1
"['spotify:track:5BbYPT6ehZf0hSv2su6JAl', 'spotify:track:6IFPfV8PNSYOmufzQ95hmm']",['spotify:track:5kNe7PE09d6Kvw5pAsx23n'],"['Make You Miss Me', 'Confession']",['Die A Happy Man'],0.002667005334010668,0.8750000000000001,54.25000000000001,7.870967741935491,2,1
"['spotify:track:1jNNHFZmRGXZFHlil5uhei', 'spotify:track:2FviG1Ma0M0BSZbqaDvw0x']",['spotify:track:6eYYm2xwrvdav2yakF3cqg'],"['Drunk On Your Love', 'House Party']",['Leave The Night On'],0.002667005334010668,0.8750000000000001,70.30357142857143,7.9004318008636085,2,1
"['spotify:track:3b7CDTKB0SRTmQ6ytYi5vZ', 'spotify:track:6eYYm2xwrvdav2yakF3cqg']",['spotify:track:03fT3OHB9KyMtGMt2zwqCT'],"['Drunk On You', 'Leave The Night On']",['Play It Again'],0.002667005334010668,0.8076923076923077,57.81608391608392,5.12735585471171,2,1
"['spotify:track:3b7CDTKB0SRTmQ6ytYi5vZ', 'spotify:track:5kjyiH6but1t2UDXq15aeS']",['spotify:track:1yEwEiTpsaPhQi9lb5EVV4'],"['Drunk On You', 'Toes']",['Knee Deep (feat. Jimmy Buffett)'],0.002667005334010668,0.8076923076923077,64.8956043956044,5.135280670561341,2,1
"['spotify:track:0H04yVa3DJxoXbLBpAb7iV', 'spotify:track:7vWGeYZJUzBXKGPro05UXS']",['spotify:track:2FviG1Ma0M0BSZbqaDvw0x'],"[""I'm Comin' Over"", 'Take Your Time']",['House Party'],0.002667005334010668,0.8076923076923077,56.281143635125936,5.125374650749302,2,1
"['spotify:track:0yD66650JxhqKbW76C2qCo', 'spotify:track:1yEwEiTpsaPhQi9lb5EVV4']",['spotify:track:4dGJf1SER1T6ooX46vwzRB'],"['Country Girl (Shake It For Me)', 'Knee Deep (feat. Jimmy Buffett)']",['Chicken Fried'],0.002667005334010668,0.8076923076923077,50.87815384615385,5.11744983489967,2,1
"['spotify:track:1yEwEiTpsaPhQi9lb5EVV4', 'spotify:track:39FwE8edwuyiaa4PrGBkP7']",['spotify:track:4dGJf1SER1T6ooX46vwzRB'],"['Knee Deep (feat. Jimmy Buffett)', ""Boys 'Round Here (feat. Pistol Annies & Friends)""]",['Chicken Fried'],0.002667005334010668,0.8076923076923077,50.87815384615385,5.11744983489967,2,1
['spotify:track:1py4qzrEEkOvU8uTHYLuOW'],['spotify:track:2c8sgbZoEanC3QyFNZxUcA'],['Super Mario World'],['Flexicution'],0.002667005334010668,0.7777777777777778,105.59003831417625,4.466852933705868,1,1
"['spotify:track:2Fk0WwAqTBesLtKg97nojy', 'spotify:track:46ZfPS5VpSQVU5gb82hg3K']",['spotify:track:5kNe7PE09d6Kvw5pAsx23n'],"['Crash And Burn', 'Anything Goes']",['Die A Happy Man'],0.002667005334010668,0.7777777777777778,48.22222222222222,4.42741935483871,2,1
"['spotify:track:4dGJf1SER1T6ooX46vwzRB', 'spotify:track:5dNGORzxFb5z3v7vSAFkTU']",['spotify:track:3ts6xK5GzfMAAriT9AIBmP'],"['Chicken Fried', ""Beachin'""]",['Barefoot Blue Jean Night'],0.002667005334010668,0.7777777777777778,58.886752136752136,4.440563881127763,2,1
"['spotify:track:1TKlBK9cSrM5u4CiL4SETS', 'spotify:track:4O1CExxinEpKZi3861NlTK']",['spotify:track:05ZACkzW8YbRq3eFgIfSNB'],"['Talladega', 'Get Me Some Of That']",['Springsteen'],0.002667005334010668,0.7777777777777778,49.79042457091238,4.429705359410719,2,1
"['spotify:track:4gmmRb6bZJffOOiww1JGTO', 'spotify:track:7KOlJ92bu51cltsD9KU5I7']",['spotify:track:6fwdbPMwP1zVStm8FybmkO'],"['No Heart', 'T-Shirt']",['X (feat. Future)'],0.002667005334010668,0.75,46.86904761904761,3.935991871983744,2,1
"['spotify:track:0BCy325UZyR9z0t0uxwn2N', 'spotify:track:6eYYm2xwrvdav2yakF3cqg']",['spotify:track:5kNe7PE09d6Kvw5pAsx23n'],"['H.O.L.Y.', 'Leave The Night On']",['Die A Happy Man'],0.002667005334010668,0.75,46.5,3.935483870967742,2,1
"['spotify:track:0BCy325UZyR9z0t0uxwn2N', 'spotify:track:1soxUgYIZb1qx1c7o1Lc7z']",['spotify:track:5kNe7PE09d6Kvw5pAsx23n'],"['H.O.L.Y.', 'Drunk On A Plane']",['Die A Happy Man'],0.002667005334010668,0.75,46.5,3.935483870967742,2,1
"['spotify:track:5HGibWoxnkYSkl6mHmAlOE', 'spotify:track:5kjyiH6but1t2UDXq15aeS']",['spotify:track:4dGJf1SER1T6ooX46vwzRB'],"[""That's My Kind Of Night"", 'Toes']",['Chicken Fried'],0.002667005334010668,0.75,47.24400000000001,3.936499872999746,2,1
"['spotify:track:1soxUgYIZb1qx1c7o1Lc7z', 'spotify:track:6IFPfV8PNSYOmufzQ95hmm']",['spotify:track:1zWZvrk13cL8Sl3VLeG57F'],"['Drunk On A Plane', 'Confession']",['T-Shirt'],0.002667005334010668,0.75,71.15060240963855,3.9578359156718315,2,1
"['spotify:track:3b7CDTKB0SRTmQ6ytYi5vZ', 'spotify:track:5yIiXdLRE85OBiQmCaUenq']",['spotify:track:03fT3OHB9KyMtGMt2zwqCT'],"['Drunk On You', 'Sure Be Cool If You Did']",['Play It Again'],0.002667005334010668,0.75,53.68636363636364,3.9441198882397766,2,1
"['spotify:track:0yD66650JxhqKbW76C2qCo', 'spotify:track:6s9ICeczYOfbHHIaSMq9jd']",['spotify:track:0i5el041vd6nxrGEU8QRxy'],"['Country Girl (Shake It For Me)', 'Get Your Shine On']",['Cruise'],0.002667005334010668,0.75,52.26106194690266,3.9425958851917704,2,1
"['spotify:track:0y44Oz1T9uWDKg4SFDWRWH', 'spotify:track:4dGJf1SER1T6ooX46vwzRB']",['spotify:track:1yEwEiTpsaPhQi9lb5EVV4'],"['Honey Bee', 'Chicken Fried']",['Knee Deep (feat. Jimmy Buffett)'],0.002667005334010668,0.75,60.26020408163265,3.9502159004318007,2,1
"['spotify:track:39FwE8edwuyiaa4PrGBkP7', 'spotify:track:4dGJf1SER1T6ooX46vwzRB']",['spotify:track:1yEwEiTpsaPhQi9lb5EVV4'],"[""Boys 'Round Here (feat. Pistol Annies & Friends)"", 'Chicken Fried']",['Knee Deep (feat. Jimmy Buffett)'],0.002667005334010668,0.75,60.26020408163265,3.9502159004318007,2,1
"['spotify:track:1jNNHFZmRGXZFHlil5uhei', 'spotify:track:6eYYm2xwrvdav2yakF3cqg']",['spotify:track:2FviG1Ma0M0BSZbqaDvw0x'],"['Drunk On Your Love', 'Leave The Night On']",['House Party'],0.002667005334010668,0.75,52.26106194690266,3.9425958851917704,2,1
"['spotify:track:1yEwEiTpsaPhQi9lb5EVV4', 'spotify:track:3b7CDTKB0SRTmQ6ytYi5vZ']",['spotify:track:03fT3OHB9KyMtGMt2zwqCT'],"['Knee Deep (feat. Jimmy Buffett)', 'Drunk On You']",['Play It Again'],0.002667005334010668,0.7241379310344829,51.83510971786835,3.574358648717299,2,1
"['spotify:track:1yEwEiTpsaPhQi9lb5EVV4', 'spotify:track:3b7CDTKB0SRTmQ6ytYi5vZ']",['spotify:track:5kjyiH6but1t2UDXq15aeS'],"['Knee Deep (feat. Jimmy Buffett)', 'Drunk On You']",['Toes'],0.002667005334010668,0.7241379310344829,60.65810711665445,3.5817246634493287,2,1
"['spotify:track:5HGibWoxnkYSkl6mHmAlOE', 'spotify:track:6eYYm2xwrvdav2yakF3cqg']",['spotify:track:03fT3OHB9KyMtGMt2zwqCT'],"[""That's My Kind Of Night"", 'Leave The Night On']",['Play It Again'],0.002667005334010668,0.7241379310344829,51.83510971786835,3.574358648717299,2,1
"['spotify:track:1WoOzgvz6CgH4pX6a1RKGp', 'spotify:track:3ESSGgWzRf1xvP7G5hHMhB']",['spotify:track:2d8JP84HNLKhmd6IYOoupQ'],"['My Way (feat. Monty)', 'Again']",['Trap Queen'],0.002667005334010668,0.7241379310344829,37.51225045372051,3.555022860045722,2,1
"['spotify:track:4dGJf1SER1T6ooX46vwzRB', 'spotify:track:7vWGeYZJUzBXKGPro05UXS']",['spotify:track:2FviG1Ma0M0BSZbqaDvw0x'],"['Chicken Fried', 'Take Your Time']",['House Party'],0.002667005334010668,0.7241379310344829,50.45895636252671,3.5729775209550434,2,1
"['spotify:track:3xdjjKMcMOFgo1eQrfbogM', 'spotify:track:6s9ICeczYOfbHHIaSMq9jd']",['spotify:track:5T6DM9qjjngWnukcw0svkX'],"['Wagon Wheel', 'Get Your Shine On']",['Round Here'],0.002667005334010668,0.7241379310344829,68.69713336103034,3.5867887985775986,2,1
