artist_name,artist_uri
Jess Kent,spotify:artist:6UAI6cR7qAewlSTWkRc7wI
Jesse & Joy,spotify:artist:1mX1TWKpNxDSAH16LgDfiR
Jessie James,spotify:artist:2oPXxg1IOzTBPDro5cJBJj
Jocelyn,spotify:artist:339F0SJNIFMBokUkEFbJxK
Joel Crouse,spotify:artist:4dv6khcueYOkWzoFRZgtPj
Joell Ortiz,spotify:artist:1q13yHC6Syg5Y8iPLrRnCq
Joey Bada$$,spotify:artist:2P5sC9cVZDToPxyomzF1UH
John Cena,spotify:artist:0CV4DAO1wV3ikZGYIkMtmh
John Gibbons,spotify:artist:72luDUYRlE8N8lPSgyhiwo
John Mellencamp,spotify:artist:3lPQ2Fk5JOwGWAF3ORFCqH
John Travolta,spotify:artist:4hKkEHkaqCsyxNxXEsszVH
Johnny Rain,spotify:artist:0kqRUwSJCCooeI3hNRsghY
Johnny Stimson,spotify:artist:00OF0nwYaoBSO3AnPVq3vE
Jonas Brothers,spotify:artist:7gOdHgIoIKoe4i9Tta6qdD
Jonathan David Helser,spotify:artist:7vKyyJZVFb16NTWrUV1fGp
JONGHYUN,spotify:artist:5rGgflnIpRNizTCozbYBuY
Jordan Davis,spotify:artist:77kULmXAQ6vWer7IIHdGzI
Jordan Howerton Band,spotify:artist:6dJSInZyud77bnLiA8NNeC
Jordan Mackampa,spotify:artist:24WPEGLYPvEsmk4GSDFyST
Jordan Pruitt,spotify:artist:1JfkqBTXs6VC3JZ7RJNu7h
Juanes,spotify:artist:0UWZUmn7sybxMCqrw9tGa7
Jukebox The Ghost,spotify:artist:0L8jXe7QeS9oYUoXbANmX4
Julia Sheer,spotify:artist:4jHWpUyRI2rzJVimtasEBF
Jump5,spotify:artist:0qa4GMXrmylKemymbElIwq
Junior,spotify:artist:3kAbsqyLtxTzhOBdfYc6Tq
Justice Crew,spotify:artist:07Q9n9pbwR6jQ8xH4SA46b
K.A.A.N.,spotify:artist:6WSTevYt4rGwm8QPKQr7dU
K.Flay,spotify:artist:0pCNk4D3E2xtszsm6hMsWr
Kajuana Shuford,spotify:artist:19lzhCGyMdYlxjtCwHi1Ee
Kari Jobe,spotify:artist:5XlSS9O4eHRiJ0hKzbaFQ2
Katrina & The Waves,spotify:artist:2TzHIUhVpeeDxyJPpQfnV3
Katy Tiz,spotify:artist:2E19mfEFhCr6UgZUYJGOEW
Kav Verhouzer,spotify:artist:1yYBD4cVxCxXQXi4QGZfSo
Keith Whitley,spotify:artist:0bc7dhY6YXL35m1G0jVwuW
Keri Hilson,spotify:artist:63wjoROpeh5f11Qm93UiJ1
Killer Mike,spotify:artist:2N4EYkIlG1kv25g6Wv8LGI
Kimbra,spotify:artist:6hk7Yq1DU9QcCCrz9uc0Ti
Kirk Franklin,spotify:artist:4akybxRTGHJZ1DXjLhJ1qu
KJ-52,spotify:artist:0kSHocNBxQeP9pr25l1scP
Knocked Loose,spotify:artist:4qrHkx5cgWIslciLXUMrYw
Kool John,spotify:artist:7zmuMr74dNGqjq74uibncO
Kuana Torres Kahele,spotify:artist:7Eshpryyi2F9Jg0ixaysNn
Kurt Vile,spotify:artist:5gspAQIAH8nJUrMYgXjCJ2
Kwabs,spotify:artist:0r0KdmVS1Er3kaFnl1KPog
Kyan,spotify:artist:1fpemL1wk3ZyXVfpzlVEkL
Kyla La Grange,spotify:artist:6KcmUwBzfwLaYxdfIboqcp
L.A. Leakers,spotify:artist:11EpG7GrtkjjPUhEFNEowO
La Adictiva Banda San José de Mesillas,spotify:artist:49EE6lVLgU8sp7dFgPshgM
La Bouche,spotify:artist:488v7rQzthLNK22r0UvMie
La Ley,spotify:artist:1ZVoRDO29AlDXiMkRLMZSK
La Oreja de Van Gogh,spotify:artist:4U7lXyKdSf1JbM1aXvsodC
La Septima Banda,spotify:artist:610tJqABwgZWaRvtJoJQF0
Lady Leshurr,spotify:artist:1Bk2KyFVMN5PeyVyDIiLqF
Lafa Taylor,spotify:artist:0j0HBDnIuT6rsn840ec18A
Firehouse,spotify:artist:28pS8WVbFstY0o1SrqCf8I
Fitz and The Tantrums,spotify:artist:4AcHt3JxKy59IX7JNNlZn4
Flawless Real Talk,spotify:artist:2rexhkVQtyLPp2cSvmy2rh
Fleur East,spotify:artist:37mtx80nMDETlbsq2eFCzc
Flight Facilities,spotify:artist:1lc8mnyGrCLtPhCoWjRxjM
Florida Georgia Line,spotify:artist:3b8QkneNDz4JHKKKlLgYZg
Four Year Strong,spotify:artist:0qqxspZOkbN00bu6DaRIrn
Fox Stevenson,spotify:artist:2BQWHuvxG4kMYnfghdaCIy
Fractures,spotify:artist:7sjRnhONmeFL1tmlUvdq70
Frank Reyes,spotify:artist:4vQV1LCGBdYAt5rIIPjSFZ
FRANKIE,spotify:artist:6V0UIhxibbgh9q9eYKImW7
From Ashes to New,spotify:artist:4HrkLxQHZ5mgCtIVpiH5QX
Future,spotify:artist:1RyvyyTE3xzB2ZywiAwp0i
Gardiner Sisters,spotify:artist:3J28FLi8jjXtUGWf69cP7I
George Maple,spotify:artist:19m3oZKjGSLzVW0OGIAcNg
Geto Boys,spotify:artist:3f5fB1YUbkUnW7cf7I0R48
GFriend,spotify:artist:0qlWcS66ohOIi0M8JZwPft
Ghastly,spotify:artist:2Sa4c9qKaI7ILJs8D6gUCh
Go Radio,spotify:artist:0abIHznUj0oKhDB29cpBZ9
Gold Fields,spotify:artist:3kJeINOSExu0ctySTaMu6Q
Gordi,spotify:artist:6UBMFaCTZnL1Hr1nTOEblM
Gotye,spotify:artist:2AsusXITU8P25dlRNhcAbG
Grace,spotify:artist:6y5amJcTjeDgLXIjtQLMst
Grace Potter,spotify:artist:1PJVVIeS5Wu0wbZDhtC0Ht
Griffin House,spotify:artist:1NmZWNk3idvlh1wKjZOvnt
GRMM,spotify:artist:1KCC851hwexU7srIERu82u
Groove Armada,spotify:artist:67tgMwUfnmqzYsNAtnP6YJ
Grupo Maximo Grado,spotify:artist:0ssx5sZQzc1nZZF2Ks8qXZ
GS Boyz,spotify:artist:7Ej52CNJlhlwWROkrcjKLL
Gus Dapperton,spotify:artist:6sHCvZe1PHrOAuYlwTLNH4
Guy Sebastian,spotify:artist:5PjekOABtfU2Kwo0AHVmci
Hala,spotify:artist:1dTBAtLZBUB8Ir4PmJYw9t
Hamilton Leithauser + Rostam,spotify:artist:3h0w83PsjASrm5999trG4n
Handsome Ghost,spotify:artist:3IaqL9bsZtYJkqNLiovVho
Harvey Fierstein,spotify:artist:7G6zawIBBtDX1WvuT97Ei9
Hatebreed,spotify:artist:17Mb968quDHpjCkIyq30QV
He Is We,spotify:artist:6yFbpXlBH8XHVQGjUPUvKU
Healy,spotify:artist:2Yhge9MsE7qKcV0eWsuuHM
Heart,spotify:artist:34jw2BbxjoYalTp8cJFCPv
Hellberg,spotify:artist:1kgxTtyF91VaqLD3J6Krd5
Heroes Del Silencio,spotify:artist:3qAPxVwIQRBuz5ImPUxpZT
High Dive Heart,spotify:artist:3JUsjiDq2ybY2zHQsMFTkb
Hospitality,spotify:artist:6xgfDCWKp5rIIO7sllJ6us
Hott Headzz,spotify:artist:47hkgwnnlluE8suPZiPclc
Huey Lewis & The News,spotify:artist:7A9yZMTrFZcgEWAX2kBfK6
HUNNY,spotify:artist:5rebfYbZVIhbRVcRKWVOAh
Hurt,spotify:artist:3jnoH2xrhvxUgeN2rrudHL
IAmChino,spotify:artist:0b2GL7Y02vu50qieoQmw1w
Iggy Azalea,spotify:artist:5yG7ZAZafVaAlMTeBybKAL
iKON,spotify:artist:5qRSs6mvI17zrkJpOHkCoM
Imogen Heap,spotify:artist:6Xb4ezwoAQC4516kI89nWz
In This Moment,spotify:artist:6tbLPxj1uQ6vsRQZI2YFCT
Innanet James,spotify:artist:7p1KdHKrIDsXbiHnRNPOTG
Intocable,spotify:artist:108moq3rq6bm1M4Ypz0J02
Isaiah,spotify:artist:5lXfVoQxVgC5fpjkVqvNYn
iSHi,spotify:artist:6Dy7Ex5zlTLgXbsB92rPji
Issues,spotify:artist:3zRstk92RGCVDyslSySNsm
ivy,spotify:artist:2TpNrO0G2ahji2IOR94TLA
Ivy Queen,spotify:artist:6p2442ymrT9lZEuCZJdYcH
Jackie Lee,spotify:artist:25MYbTsDB9aQ70l6VqNKOR
Jacob Latimore,spotify:artist:7t7KCNFOwuMChaQg6L8I69
Jadakiss,spotify:artist:5pnbUBPifNnlusY8kTBivi
LEGADO 7,spotify:artist:7yCGrS6Xh3UngvY6Ad5sMJ
LEN,spotify:artist:0nyc9SZGLITSOJASmTZsnZ
Les Misérables Cast,spotify:artist:71wy5iisVKXLZgoPxdFi8A
Les Sins,spotify:artist:4gSTRpmeyYppvIXuFKjfAL
Lewis Capaldi,spotify:artist:4GNC7GD6oZMSxPGyXy4MNB
Life in Film,spotify:artist:1GiGmnJBIwKiXV8AbjuJ9P
Like A Storm,spotify:artist:5gFZo6Oh5WehnbEj0XtxiF
Like Moths To Flames,spotify:artist:6RRpZz1uPqY9E28kmSPAhw
Lil Bibby,spotify:artist:4uSN8Y3kgFNVULUWsZEAVW
Lil Peep,spotify:artist:2kCcBybjl3SAtIcwdWpUe3
Lil Silva,spotify:artist:2Kv0ApBohrL213X9avMrEn
Limp Bizkit,spotify:artist:165ZgPlLkK7bf5bDoFc6Sb
Linda Ronstadt,spotify:artist:1sXbwvCQLGZnaH0Jp2HTVc
LISTENBEE,spotify:artist:6YvP6AXefuZ3bROoEVjCiY
Little Anthony & The Imperials,spotify:artist:3PF1KBeHYb14yKgsiE693V
Little May,spotify:artist:0TjAAwE04BeoSeOpJIakYH
Lost Kings,spotify:artist:3hyEbRtp617pNCuuQjyOmc
Louis Tomlinson,spotify:artist:57WHJIHrjOE3iAxpihhMnp
Loyle Carner,spotify:artist:4oDjh8wNW5vDHyFRrDYC4k
Lucky Rose,spotify:artist:5ShkaitLUorYdZgJMqTF5E
Ludlow,spotify:artist:1M53T7uktQTvgqM2ui1fui
Luis Coronel,spotify:artist:5DlVR9AUTrBgXWN4wiy5aL
Lukas Graham,spotify:artist:25u4wHJWxCA9vO0CzxAbK7
Luminate,spotify:artist:3yo2YhKm6tyM9NHkd3zgYJ
LUNA,spotify:artist:7FHDreQGEb1Evz3TEj1sJe
Lunice,spotify:artist:5I0593TTVPzkanWW8xsTns
Madcon,spotify:artist:6c4sUNBgdonFJz8Kx2VsGz
Maddie & Tae,spotify:artist:34bhyY8jfKez7uKakMfy4y
Maejor Ali,spotify:artist:1l7P8zlCKFbvOtUYYoJtoV
Maggie Lindemann,spotify:artist:0uGk2czvcpWQA383Im6ajf
Magic Man,spotify:artist:6ejhZKxWJr9apHAzj74DHv
Magneto,spotify:artist:5v287QKYZ7Dyuw4CNzv89p
Mamamoo,spotify:artist:0XATRDCYuuGhk0oE7C0o5G
Maná,spotify:artist:7okwEbXzyT2VffBmyQBWLz
Manfred Mann's Earth Band,spotify:artist:2utNxkLhreF1oIfO8kQT3q
Manic Street Preachers,spotify:artist:2uH0RyPcX7fnCcT90HFDQX
Mann,spotify:artist:3sAHunotiQdUXKSsFj5KUg
Manuel Turizo,spotify:artist:0tmwSHipWxN12fsoLcFU3B
Marc Goone,spotify:artist:7oCp2gudsdAtVrdhnpm5bc
Marc Kudisch,spotify:artist:7J7yKGzSVuaerLfaFue1FW
Maren Morris,spotify:artist:6WY7D3jk8zTrHtmkqqo5GI
Mark Diamond,spotify:artist:7Il2FrLyoQt0JlyhJRDL1c
Martin Jensen,spotify:artist:4ehtJnVumNf6xzSCDk8aLB
Marvin Gaye,spotify:artist:3koiLjNrgRTNbOwViDipeA
Mary Wells,spotify:artist:1cjZk1xXn3YCToNg3uJpA7
Mase,spotify:artist:1wiBLzTI7z9RUwEpNPdFT6
Matt Hammitt,spotify:artist:0o77vi5tCsW348tzvdjNPw
Max and the Moon,spotify:artist:64DQ047yFLjq3TpDwE2zOJ
MC Lyte,spotify:artist:2ZbWlThDW0qSbI3hinpl0w
Mel Gibson,spotify:artist:5VXtGEXyfSC316JafIsPZq
Miami Horror,spotify:artist:0Z5pcmXDCKTrFWLnDChC37
Michael Aasen,spotify:artist:1dESlaX934TFfFpep0Ucwy
Michael Calfan,spotify:artist:4CuipEvwcoQggmCV8jpKF9
Michael Constantino,spotify:artist:5RIA0Nu4LvmOvomuo99oIJ
Michael Tyler,spotify:artist:5xxL6lJNSeb1D22HZxoj5K
Middle Class Rut,spotify:artist:1jl7jCbWw8fQApXAgP7vQN
Midge Ure,spotify:artist:2N4isf5pypyuDVpBofqEN8
Mike WiLL Made-It,spotify:artist:0NWbwDZY1VkRqFafuQm6wk
Miss Li,spotify:artist:04HqRx07Bv9gh7rsrMTqs7
MK,spotify:artist:1yqxFtPHKcGcv6SXZNdyT9
Monty,spotify:artist:1Wnfj5qZsp8nPsGBBRRa4W
Moon Taxi,spotify:artist:5DK8eK7fjvRsziXzyr3sFA
Jars Of Clay,spotify:artist:1lMaDSraU3oiNUsVWJLHdF
Jason Weaver,spotify:artist:5UdPkKWd8YNR5xGcmqH9QJ
Jax Jones,spotify:artist:4Q6nIcaBED8qUel8bBx6Cr
Jay Park,spotify:artist:4XDi67ZENZcbfKnvMnTYsI
Jay Rock,spotify:artist:28ExwzUQsvgJooOI0X1mr3
Jennifer Paige,spotify:artist:26PDtWYDJ1KD0brukKsJH1
Jeremy Camp,spotify:artist:5wpEBloInversG3zp3CVAk
Jerry Reed,spotify:artist:3kvy8do7n0qVqvlNFS4yOF
Jesper Jenset,spotify:artist:4Q6zYbQ2MrKiEWTGB3yrPv
Jesse McCartney,spotify:artist:2Hjj68yyUPiC0HKEOigcEp
Jesse Powell,spotify:artist:4ryyCNxkhfBSXHx4k2lo3T
Jhene Aiko,spotify:artist:5ZS223C6JyBfXasXxrRqOk
Jinco,spotify:artist:2AsCNMhgUuqhs3Sx9Ko5Vq
Jo Goes Hunting,spotify:artist:2x4XbUCAexNSNcotYSrf4K
Joan Jett,spotify:artist:6ZRWxu4ak88m5yHBAEelkQ
Jodi Benson,spotify:artist:4mmMtabvFCKA6HfmVmitNH
Joe Hertz,spotify:artist:76QHVIjgqlkWB9LNGliman
Joe Stone,spotify:artist:4kwEd1P9j15ZqUVP5zK7Pv
Joe Walsh,spotify:artist:5bDxAyJiTYBat1YnFJhvEK
Joey Dosik,spotify:artist:3kANxNTLNOhxpOPoCbGq9E
Joey Graceffa,spotify:artist:50zhmSD9wi3LHamXKx8A2W
Joey Purp,spotify:artist:1ewyVtTZBqFYWIcepopRhp
Johann Pachelbel,spotify:artist:62TD7509VQIxUe4WpwO0s3
John Dahlbäck,spotify:artist:15xvsJMf8phaNa1LYvL9Qv
John David Kent,spotify:artist:4OA2tkA9YYUK0KpiuZ1JUh
John Mayer,spotify:artist:0hEurMDQu99nJRq8pTxO14
John Rzeznik,spotify:artist:4HQjQ1pCcv25LRqTxWKN4t
John Vickery,spotify:artist:71sQodyYotTSDZtRd5Vl2F
Jon Schmidt,spotify:artist:2YQ4MY2VwOMv43C0GemUY5
Jon Waltz,spotify:artist:0fykVRaVSsAkxDFfLoCd1J
Jordin Sparks,spotify:artist:2AQjGvtT0pFYfxR3neFcvz
Josef Salvat,spotify:artist:64PJHZDQTPPVBCdwnv22Wz
Joseph,spotify:artist:5Wfvw7rDz7HA6gE2z6QhqO
Josh Dorr,spotify:artist:02k6KJKwzkjqE2CUvqnQpV
Josh Wilson,spotify:artist:1SbnQl7KrIVnXhYcQcMjL2
Judas Priest,spotify:artist:2tRsMl4eGxwoNabM08Dm4I
Juicy M,spotify:artist:6klooWKc13AOY1BVfE0Tm6
Julie Andrews,spotify:artist:5RdqZVi36tpDPYNPw8jJbO
Julie Fowlis,spotify:artist:3IqWMVFksTbtL2EaFi5o8k
Kasabian,spotify:artist:11wRdbnoYqRddKBrpHt4Ue
Kate Havnevik,spotify:artist:6lb32Pf1I52GnEfnDlu9FR
Kellie Pickler,spotify:artist:021hNAnkFIbyFyL97br6NB
Kelly Price,spotify:artist:49FeZO3eSrJs7oH7lYLU1r
Kenny Chesney,spotify:artist:3grHWM9bx2E9vwJCdlRv9O
Kent Jones,spotify:artist:3jHBxvZ9gbBkZ17wKUqVsO
Ken-Y,spotify:artist:4DYFVNKZ1uixa6SQTvzQwJ
Kesha,spotify:artist:6LqNN22kT3074XbTVUrhzX
Keyshia Cole,spotify:artist:1vfezMIyCr4XUdYRaKIKi3
Kid Indigo,spotify:artist:4z1uiRiYs6W3OZDdfp5Iow
Kid Ink,spotify:artist:6KZDXtSj0SzGOV705nNeh3
Kid Runner,spotify:artist:3uEnRPYLuArz4wKLdsqZ3l
Kill Hannah,spotify:artist:3s6SVwL2W0JLnIlwkjnU55
Kina Grannis,spotify:artist:7h4j9YTJJuAHzLCc3KCvYu
King Louie,spotify:artist:7yd1ITel4z3jXwEFinWmGN
Kirk Knight,spotify:artist:1nSpOxq3pcgomrfpXudQuq
Klangkarussell,spotify:artist:041iTeoMIwXMlShuQPIVKo
Korbee,spotify:artist:5xaoFkc3w6UTdTZ1GJOIsG
Kris Orlowski,spotify:artist:05TVdmW8p3d5yYIyvw6B3w
Kstylis,spotify:artist:5o2jetVpyIsXvWDT27bN4k
KT Tunstall,spotify:artist:5zzrJD2jXrE9dZ1AklRFcL
Kurt Hugo Schneider,spotify:artist:2BHswvFd8tMBizVWGcAMLm
K-Young,spotify:artist:17BUBnfODzDxbXw1tim7JW
Toni Romiti,spotify:artist:0taUqKeI9JbGZECxu5bVV0
Tony! Toni! Toné!,spotify:artist:7vWlb4pM85jCHvV771qZZW
Toppdogg,spotify:artist:03Ejz4OkKzGnTRKZE3KwRN
Tracy Chapman,spotify:artist:7oPgCQqMMXEXrNau5vxYZP
Trapt,spotify:artist:1UdQqCUR7RwB9YYJONwbdM
Travie McCoy,spotify:artist:7o9Nl7K1Al6NNAHX6jn6iG
Trent Harmon,spotify:artist:1YSoHvvSAY0oOJW7VxJx3M
Trevor Guthrie,spotify:artist:6NXk2pLFocS2OkNdT7ncBt
Trevor Jackson,spotify:artist:6vZUJpsm4VHjSWpedp05vg
Trinere,spotify:artist:3KOiTWoybzH9nENWWINWLf
Troop,spotify:artist:5r7mGejWrGSxheAYEIfSwI
T-Wayne,spotify:artist:4MIULe6tfg2loNzBy5B9eu
Twin Peaks,spotify:artist:1xD85sp0kecIVuMwUHShxs
Ty Dolla $ign,spotify:artist:7c0XG5cIJTrrAgEC3ULPiq
Tyler Barham,spotify:artist:1tlqgRTfsvvYcQXc1EKqnc
"Tyler, The Creator",spotify:artist:4V8LLVI7PbaPR0K2TGSxFF
Ugly God,spotify:artist:3Fdm9TFJQCLmC3AWMuGExi
Ummet Ozcan,spotify:artist:7e1BNCygl2Gf7CX8LrByPv
Urban Rescue,spotify:artist:4IrPx5Pieem55X7D0OTAiW
Urge Overkill,spotify:artist:5LEUigTSXpwrtERRcSW1N4
Vampire Weekend,spotify:artist:5BvJzeQpmsdsFp4HGUYUEx
Van Halen,spotify:artist:2cnMpRsOVqtPMfq7YiFE6K
Varsity,spotify:artist:339XMxg3AyRbEfeIAlxB2c
Vexento,spotify:artist:3tYJfCciy07wTBt2HpjCQw
Vicente Garcia,spotify:artist:2Otnykd696YidQYfEGVmNq
Village People,spotify:artist:0dCKce6tJJdHvlWnDMwzPW
Vulfpeck,spotify:artist:7pXu47GoqSYRajmBCjxdD6
Walker McGuire,spotify:artist:6jDzxywOhu6CcmS8MVzWlL
Washed Out,spotify:artist:5juOkIIy18sFw9L30syt1Z
Water Park,spotify:artist:56RJNCzsfFiqgbQOQhFTTk
Webbie feat. Lil' Phat of 3 Deep & Lil' Boosie,spotify:artist:1JxZsoCQh7nkYeFyJ6gdvJ
White Lies,spotify:artist:6ssXMmc5EOUrauZxirM910
Whitley,spotify:artist:17C909ZAaDFHCNLhsqsb25
Whitney,spotify:artist:32aUoW94mJ7xTJI7fG0V1G
WHY?,spotify:artist:0d7aBBLFcc4dlETnae6zcH
Widespread Panic,spotify:artist:54SHZF2YS3W87xuJKSvOVf
Will Hoge,spotify:artist:6a8DSomMqspxk3s3WlBjNT
Will Joseph Cook,spotify:artist:3YO2a6i2cfdFbgxk2HDfPe
WillThaRapper,spotify:artist:2OjtQPNBCojtkS81IYdjxY
Wilson Pickett,spotify:artist:0N5PyKJzS3M1XNlaCL7bbE
Win and Woo,spotify:artist:2KPQ6PYAZapLEwMmkzbQxC
Wiz Taylor,spotify:artist:1ZTvrnaYhbhz4eAVPZJzLC
XTC,spotify:artist:2qT62DYO8Ajb276vUJmvhz
Young Rising Sons,spotify:artist:6ZUjdwG0NvY6MT7vvmluhV
Young the Giant,spotify:artist:4j56EQDQu5XnL7R3E9iFJT
Yøuth,spotify:artist:26fAgSvQl82rjfl9yP4uqH
Youth Lagoon,spotify:artist:1Z2KInfSmPOzAIYyiaXeti
Zak Waters,spotify:artist:0B8XBGloduGCBtRK8nm2YF
Lady Bee,spotify:artist:5WuoHUDzojO8oto22ahnwN
Ladyhawke,spotify:artist:5TfnQ0Ai1cEbKY5katFK14
Larry June,spotify:artist:1grN0519h2zYqpRtYbDZAl
Laszlo,spotify:artist:0IYI04P2UzxwxJxvdvKk7P
Laura Branigan,spotify:artist:4463nfFMmK1cwAWBQDwT5e
Laura Marling,spotify:artist:7B2edU3Q7btJoNsoHCNohM
Laura Veirs,spotify:artist:0jkK3K1ATFFHofEWjd2i00
Lauren Alaina,spotify:artist:1v3tdpIdBSW14rHUfiEVOv
Lauv,spotify:artist:5JZ7CnR6gTvEMKX4g70Amv
Lea Rue,spotify:artist:1RPZu5nxPrakSD5NumbgSn
Leeland Mooring,spotify:artist:2ylW0JAtYmQpymRkrvWnJb
Leo Sayer,spotify:artist:04LIHk1SobiQwt2tlupoAV
Lewis Watson,spotify:artist:40ELTAg7Kg6vbWnlyx2n9R
Lights & Motion,spotify:artist:3ff1CmU6qfTqRAmdrq8EEG
Lionel Richie,spotify:artist:3gMaNLQm7D9MornNILzdSl
Lisa Lisa & Cult Jam,spotify:artist:1vgjN6nIPNKiiQGE9PtzTT
Lissie,spotify:artist:3j4FHbC5zwmYGJ7r0ZgaMt
Little Green Cars,spotify:artist:2Vz3AN2wY3xjS2jCaGMVsy
Little Richard,spotify:artist:4xls23Ye9WR9yy3yYMpAMm
LMFAO,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl
Loggins & Messina,spotify:artist:7emRV8AluG3d4e5T0DZiK9
Looking Glass,spotify:artist:5jJN1nmKXzRjodMl1THQeI
L'Orchestra Cinematique,spotify:artist:4m1i53DaEliWzSkSFwqv5W
Lorde,spotify:artist:163tK9Wjr9P9DmM0AVK7lm
Lords Of The Underground,spotify:artist:17Q9sCBpIyS6yM2YyaI6R4
Los Enanitos Verdes,spotify:artist:4TK1gDgb7QKoPFlzRrBRgR
Los Garcia Bros.,spotify:artist:4oI2xE94fPz2FbKvtrJEgD
Los Tigres Del Norte,spotify:artist:3hYtANQYrE6pd2PbtEyTIy
Lucas & Steve,spotify:artist:5wwneIFdawNgQ7GvKK29Z3
Luigi 21 Plus,spotify:artist:77GVmrLGuxNEvj2ibvT62v
Luis Enrique,spotify:artist:2mUI4K6csTQd3jieswcmiI
Luke Christopher,spotify:artist:787bCXOIvGeBw0Bc4kEjhD
Lydia,spotify:artist:1YYxodrdAUSYhO8ueGQtXs
M83,spotify:artist:63MQldklfxkjYDoUE4Tppz
Madden,spotify:artist:7LbuenKfQNLPKzvi1rKPBG
Maisie Peters,spotify:artist:2RVvqRBon9NgaGXKfywDSs
Maître Gims,spotify:artist:0GOx72r5AAEKRGQFn3xqXK
Major Lazer,spotify:artist:738wLrAtLtCtFOLvQBXOXp
Mallrat,spotify:artist:4OSArit7O2Jaj4mgf3YN7A
Mally Mall,spotify:artist:2F4vlQrJakgfJhEW93DFcZ
Manatee Commune,spotify:artist:41JNAYVuPs7zwJbQBQ6tec
mansionz,spotify:artist:2o8lOQRjzsSC8UdbNN88HN
Marc Anthony,spotify:artist:4wLXwxDeWQ8mtUIRPxGiD6
Marcy Harriell,spotify:artist:0WcOp3vKovD7Z1JaFLUbEJ
Mark Ronson,spotify:artist:3hv9jJF3adDNsBSIQDqcjp
Mars Today,spotify:artist:60jVpPkp3hgECctyeE9gWH
Massive Attack,spotify:artist:6FXMGgJwohJLUSr5nVlf9X
Mat Kearney,spotify:artist:2NQEwAVHBNcI0tGMLlWwF1
Mateo,spotify:artist:3ZSqOgN2W2NrJ0kDoMj2g0
Matt Simons,spotify:artist:1g0fXhQMHAxlRyIBkCbuE7
Maverick Sabre,spotify:artist:0ukgrNYk51TkMQr0f2Br4Q
Maxence Cyrin,spotify:artist:3NcPjvA2rp9FPj1JBAXwOS
Mazzy Star,spotify:artist:37w38cCSGgKLdayTRjna4W
Meg Myers,spotify:artist:0W8xe7IqAPlnBRMUpWOUuJ
Meiko,spotify:artist:6tW9jWf8lpuzDzAdVMvNMV
Melanie Fiona,spotify:artist:4O2YL4ygn6eTBC0w1hyWUM
MellowHype,spotify:artist:5CCrgHVEWtg8YTEn1UaYug
MF DOOM,spotify:artist:2pAWfrd7WFF3XhVt9GooDL
Miami Nights 1984,spotify:artist:18iQQOuyGlHunPVzmoLY20
Miami Sound Machine,spotify:artist:18xgcedCGxFbqLbIQn5R8F
Michael Andrews,spotify:artist:4wU6zFiIHLcMt9JMMo4W6v
Khai,spotify:artist:2nUgzaTpZZxmzOh2hGlp64
Kim Carnes,spotify:artist:5PN2aHIvLEM98XIorsPMhE
Kimya Dawson,spotify:artist:5PPCkoOKabpGGhqrUwSikz
King Charles,spotify:artist:6QKDcdjtwqu4E7rztEUQu5
King Kendrick,spotify:artist:5ikNVOJoWdEO41eADi7t9a
Kings of Convenience,spotify:artist:41AbNVba2ccpmcc9QtOJE7
Kiri T,spotify:artist:1gpUtHqrKRAEy8w7ojs8l5
Kodak Black,spotify:artist:46SHBwWsqBkxI7EeeBEQG7
Kristen Bell,spotify:artist:2kHxkdiKCSnHMkhIgFBZaI
Kristian Bush,spotify:artist:6H2X3nGSnuLh8UeEyair9A
Kristin Chenoweth,spotify:artist:3DgcBA7P0ji5co7Z1Gfp2Q
Kristinia DeBarge,spotify:artist:5Z22vlK4DCgDrQgBEqfc8w
KRS-One,spotify:artist:2gINJ8xw86xawPyGvx1bla
La Arrolladora Banda El Limón De Rene Camacho,spotify:artist:5bSfBBCxY8QAk4Pifveisz
Landon Pigg,spotify:artist:1whjlG0NSaQytgDIWz10GS
Lapalux,spotify:artist:46Ce0QmI1mE2bl5VQ4P9N8
Lary Over,spotify:artist:1jSjfSgDjedJdi5MoyRu78
LAY,spotify:artist:4o7tWrzQOqarDtTMWD2HV9
Lee DeWyze,spotify:artist:1KNNZV9twnpQBqyUoGvWA6
Leigh Harline,spotify:artist:7aXWrnm0b8kKzTTgzublaZ
Lenny Cooper,spotify:artist:4GhUchfx0YFPsDaXZRJp8v
Leon Bridges,spotify:artist:3qnGvpP8Yth1AqSBMqON5x
Leroy Vine Jr,spotify:artist:59hf9oj2NxH7gMlSV1HkC6
Liars,spotify:artist:2z78AlkdwE2Ghj9EB50M6z
Lil Durk,spotify:artist:3hcs9uc56yIGFCSy9leWe7
Lil Lonnie,spotify:artist:6zSBkdKFLKKggDtE3amfCk
Lil Rob,spotify:artist:7B7TGqQe7QTVm2U6q8jzk1
Lil' Troy,spotify:artist:12mkoe71zJDWs4j0rCeXGR
Lily & Madeleine,spotify:artist:1kCC5slv2AdQ6MxcKP2fEQ
Lindsey Stirling,spotify:artist:378dH6EszOLFShpRzAQkVM
LINES,spotify:artist:5O56JMMTXtq0oqSWqqk2uX
Lisa Shaw,spotify:artist:36AfPbkMSwrFoWMQ9sUARb
LissA,spotify:artist:6aAestjbtEbALwyIYPg8Na
