track_uri,frequency,track_name,artist_name
spotify:track:1PjKowBEfdICVBaxJDPsvm,2,Prima Donna,Vince Staples
spotify:track:0EYigGnn91koV8IhpDjCrG,2,Jump (For My Love) - Single Remix,The Pointer Sisters
spotify:track:5aJU3H46Gn1EvaF3iMWWXN,2,Sunshine,Charlie Heat
spotify:track:7Gt8uAKdR5MUuxy9dXZqqe,2,The Wave,Miike Snow
spotify:track:0AQFkj5hDP1EQBMwoLFT6a,2,Sexy Girl Anthem,DJ Kutt Throat
spotify:track:0zb2kpEQMnqJPiLACKMiFM,2,Slip Slidin' Away,Paul Simon
spotify:track:6uQQryGUd1GjojoC0Tp5bd,2,Shaka Zulu,Tyga
spotify:track:5kXsUxYZbRJ58plUgjQp3r,2,Satellite,Starset
spotify:track:4cExQhQ0i34yZcoDsHFMV6,2,Die For You,Starset
spotify:track:4yEYEO6bRV9xkydMKdn2Z3,2,Telepathic,Starset
spotify:track:5lmMoocYsTT0yRgfMSDizZ,2,Unbreakable Heart,Three Days Grace
spotify:track:2Dsk7tdA833NKFC20IZJ8O,2,Come My Way,PLVTINUM
spotify:track:1UtGcsbiqHtzxaTe3OgvlG,2,Not A Love Song,Austin Moon
spotify:track:36SjIT1EdKH8Y2ORpz1gla,2,Homeless,Ed Sheeran
spotify:track:5DpiEEjTiQp1P1eJeduSR2,2,Church / Liquor Store,Saba
spotify:track:7tkqxOV765aQ6s45fBijjt,2,Vibe,Mick Jenkins
spotify:track:28mBT1l5sJrfSWn8KM3JLT,2,Lethargy,Bastille
spotify:track:0mqcxeYg1b57YjniPNTtQ6,2,"96,000",Lin-Manuel Miranda
spotify:track:3JfbMm4LfBmm96mkKhyG6I,2,RICHMAN - Explicit Album Version,3OH!3
spotify:track:1eAj7zEFiX24oYScyIP8aO,2,Nunca Me Acuerdo de Olvidarte,Shakira
spotify:track:0UGJsRE9T0r6sIMR3mQzUW,2,Rabiosa,Shakira
spotify:track:5sgdhjQwkJv4MnSBmIG7y2,2,Touchdown,O.T. Genasis
spotify:track:7KNHDDaiVVqgbr0iMyXkcM,2,All I Got,Sean Kingston
spotify:track:6TmUM3aMNJqC47QSbH61bN,2,Run Right Back,Moon Taxi
spotify:track:1Y4cYXcmevXTHar02JP6nt,2,Descará,Yomo
spotify:track:60UuXGTaKLcYmgggyIqmzF,2,La Intelectual,Alexis y Fido
spotify:track:0fZq7eIpfg7GHi9UOeRaaB,2,Besos Mojados,Wisin & Yandel
spotify:track:1LyW3Cwi49N1l58Pf1TNKy,2,Somebody Kill Me,Adam Sandler
spotify:track:0bHs3ly4Bv5BlzE3KrePfX,2,Golden,Jill Scott
spotify:track:0zqULZO63Ty1Md9Qo3RNDh,2,c u next tuesday,Kesha
spotify:track:7vOjTY220BqIttYDbwshED,2,Chemicals React Remix,Aly & AJ
spotify:track:5LfFjqx9c83BMXrJVfYT0Y,2,Kick Me,Sleeping With Sirens
spotify:track:5v1IehX97dH1LeqbEoZsDq,2,My Understandings,Of Mice & Men
spotify:track:5eVjE8FDSDXQLSbTZSA5Qv,2,Buckets of Rain,Bob Dylan
spotify:track:2W5xbEN898AebIGfy3Pd23,2,Chainsaw,Family Force 5
spotify:track:2yrBG6yI3JHnttcUvUeVlu,2,Chariot - Stripped Version,Gavin DeGraw
spotify:track:57K5RyWj4jOlc07wRz6axh,2,Plastic (Mid-City Island Version),Moses Sumney
spotify:track:0djZ2ndRfAL69WYNra5jRC,2,April Come She Will,Simon & Garfunkel
spotify:track:05ZXXyeZFhZtA6DAP3Aw7x,2,Loca (feat. Cali Y El Dandee),Maite Perroni
spotify:track:1yzfFxpyOk4dHs1FtDgVJ5,2,Superstar,Sonic Youth
spotify:track:3o9DPzAfvRkNaFrRNaUGTA,2,Burn The Night Away,There For Tomorrow
spotify:track:3U5A5pz3EsEs2XlwDhtWnP,2,Johanna,Jamie Campbell Bower
spotify:track:3bh9jyKSTLGto75BPXmJNd,2,My Friends,Johnny Depp
spotify:track:4kTE7wh5KH4itfy0XjXMtx,2,History Eraser,Courtney Barnett
spotify:track:6JmV5cyTQ934NxLY4Z0tg1,2,(One Of Those) Crazy Girls,Paramore
spotify:track:6Qvm8M6J1jVz92QA04TlgQ,2,Beautiful Little Fools,Jorja Smith
spotify:track:1vK8MFWEsWcCPuwkNkQaY5,2,Let Him Fly,Dixie Chicks
spotify:track:515Sz5OLZs4ySr234CP2js,2,Lake By the Ocean,Maxwell
spotify:track:0ZWW07BD8W85lUbgx2sn7E,2,For Forever,Ben Platt
spotify:track:76W81ivWk9jhpHVykGaS9s,2,How,Maroon 5
spotify:track:30zwJlDSbedlyvHXfAaLKK,2,Something To Remind You,Staind
spotify:track:3fc83acpdWrjLYE3wYgpHO,2,Learn To Fly,Gallant
spotify:track:41AhWY3zb6TEPQtirkBUl9,2,Tradewinds,Pepper
spotify:track:09Eu4ztUCwqgVqik1eQmCr,2,We Do It Best,Tanner Fox
spotify:track:0e9hSrXaYgfvFqYFzuUNHW,2,Money In The Bank,Swizz Beatz
spotify:track:3UO64VZNLPRhfVJ20curR4,2,La La,Lil Wayne
spotify:track:7g4B3Hz3GN0hHFyzx9Rqdq,2,Fuck Tha Police - 2006 Digital Remaster,N.W.A.
spotify:track:58DE9KtXp0UG2JtkllCpQR,2,Body Love Part 2,Mary Lambert
spotify:track:4yVTgpWMM7a9KU0rIxtA8c,2,Cheater,The Vamps
spotify:track:7t48NQIW7rEGtO1dyMSMkj,2,Body High,Rob Curly
spotify:track:35U4PXL3W3XIkAjEUdhr36,2,Harvest Moon,Poolside
spotify:track:7mGjaKYVo3dDs5B5wO0jB3,2,Let It Rock,Kevin Rudolf
spotify:track:55NWdAwu1muDwDnSzGojjA,2,Monster Mash,"Bobby ""Boris"" Pickett & The Crypt-Kickers"
spotify:track:4MMYNNehxIe3JUMI1GE0Zg,2,Kiss Them For Me,Siouxsie and the Banshees
spotify:track:7kT8GFH03WvZmqsGTa9pho,2,Quien te quiere como yo,Carlos Baute
spotify:track:4Ofg5uuH7qqDIXpAJMpXZV,2,Rayando el sol,Maná
spotify:track:7eKkXV2jH4xGefItHAUk9g,2,Mi Primer Dia Sin Ti,Los Enanitos Verdes
spotify:track:3T0OdyDjFtltn1nHH4j06U,2,Que Vida La Mia,Reik
spotify:track:3YmA3gZqlXl0MkwhkVKxRy,2,Mi verdad - feat. Shakira,Maná
spotify:track:3bJBWsVNUJ3hOIO6lQUKCj,2,Algo Más,La Quinta Estacion
spotify:track:2zcDKH43LMkNjWKDjppAd2,2,Disasterology,Pierce The Veil
spotify:track:54MXF9I8s3DuiQo3g0gZ5k,2,A Match Into Water,Pierce The Veil
spotify:track:6nRQHhMINUm8rjGgpdkBYH,2,My Medicine - Single Version,The Pretty Reckless
spotify:track:2kYNvrxTgEFuhNyPWxbQc0,2,Juice Box,Pitbull
spotify:track:7JeYK1pt9Kds0E62S7uiIU,2,Water Fountain,Tune-Yards
spotify:track:6J212smZzpeOCYQ9DITMSC,2,A Matter of Trust,Billy Joel
spotify:track:55F8XbLI2mai5Hp4LqAMrO,2,They Can't Take That Away From Me,Ella Fitzgerald & Louis Armstrong
spotify:track:4GOVlrwZZ1Lju1HOdKDztw,2,Turn Up,SWMRS
spotify:track:5legy0bvOLwAo0eBjXmee6,2,The More I Seek You,Kari Jobe
spotify:track:7dmoD2RWd6uinJAgM20KI8,2,The Mortician's Daughter,Black Veil Brides
spotify:track:6NwKYeHDcfEAKVYsUZy4Dx,2,You Should've Told Me,Kelly Price
spotify:track:5gLJFqhjXwsxJdrugDIQDq,2,Miss My Woe (feat. Rico Love),Gucci Mane
spotify:track:1GHx1nHNeTMSUdyiwhFe1z,2,Read Your Mind,KR
spotify:track:0sxEHZ8WEPPTWGFXYBdB3O,2,For Real,Amel Larrieux
spotify:track:1n8hYol2Q5qbrMpnHLo3av,2,16 Dollars,Volbeat
spotify:track:6CR9zy43zaS8LWu2PcrlFc,2,Dream Girl,Nick Cannon
spotify:track:0FB3Z2myB6k8f4YaPNLyrO,2,When The Tequila Runs Out,Dawes
spotify:track:0TzIlhgIIpaYPYiBMcjjo9,2,Happiness,Three Days Grace
spotify:track:5jwttcPG6hynYxMs4mqOMp,2,Dear Insanity,Asking Alexandria
spotify:track:58dRar8dH64xLu0Nw339wJ,2,You Kill Me (In a Good Way),Sleeping With Sirens
spotify:track:2ozJmnjqCMJavEKoHqiou0,2,He Loves You Not,Dream
spotify:track:0QUiguzo0mWdlBk6Nvujic,2,You Already Know,Bombay Bicycle Club
spotify:track:4ybyq1pLxA7PnbbCp6sNu7,2,Ballad of the Dying Man,Father John Misty
spotify:track:7uThJgXBvoLf7ajaj1D4Fa,2,Raven,John Dahlbäck
spotify:track:0NhcaHA0cyJyhk3g8tUsZP,2,Shades Of Grey - Radio Mix,Oliver Heldens
spotify:track:1US5HsLPV7riBx9RSCf4yO,2,Figuring It Out,SWMRS
spotify:track:598B7nC3ukFWx5eqv1Ft6i,2,100,Iggy Azalea
spotify:track:7oeidbRS7GmtiTHY99I7uA,2,Thursday,Lostboycrow
spotify:track:4LIFyLAf6BCfgLi5Xq62mh,2,Bluebird,Sara Bareilles
spotify:track:0NYLOvWtvJdyeceDD9R1Vw,2,One Minute More,Capital Cities
spotify:track:2qjWA8QruRCkoFZUQJR4SQ,2,Love in the First Degree,Bananarama
spotify:track:1zFdse6RPSHg9fFlrqxdyk,2,California Grown,Tyler Rich
spotify:track:0a96OuD1IFkThrVHk5oXsK,2,"Get Outta My Dreams, Get Into My Car",Billy Ocean
spotify:track:0yPEHHXezar80rMIQVRfTu,2,Automatic,The Pointer Sisters
spotify:track:5BXj1QDRU77J1ngVavG1tI,2,Kyrie,Mr. Mister
spotify:track:0jvrac0ac39rXsPgG2MSZ3,2,All You Zombies,The Hooters
spotify:track:0QUpBXTOdB4JJyTGFN6dH1,2,Jungle Love,The Time
spotify:track:4E7H6rqgxHdSoeGSS28CTY,2,Benz Friendz (Whatchutola),Future
spotify:track:07OHoJaoA9JqyV026xNIES,2,You Set Me Free,Michelle Branch
spotify:track:34muFtukCHoVpMmTzY4kio,2,Cry Me a River,Julie London
spotify:track:260GbBl5QZowiAWX0j9TYC,2,Sway - 1996 Digital Remaster,Julie London
spotify:track:5qfEAELRtcWyKjaheHHWQb,2,Blue Moon,Julie London
spotify:track:4kJ52vFYTgOHwZxgVp7NBH,2,You Go To My Head - Remix,Count Basie
spotify:track:2mYFd2d9Klg1Zzk6sKEANJ,2,Whatever Lola Wants (Lola Gets),Sarah Vaughan
spotify:track:4BteBA4SLoFqec4ZVQGWaJ,2,Blackbird,Sarah Vaughan
spotify:track:0LGYq4NOrHS89tfLKovEWL,2,Fever - Adam Freeland Remix,Sarah Vaughan
spotify:track:3rXIHcOgDBeUZvllKRItWy,2,Big Spender,Peggy Lee
spotify:track:5oLiSipb2KXPaHg511gUxk,2,Is That All There Is - Remastered 2002,Peggy Lee
spotify:track:6K0CJLVXqbGMeJSmJ4ENKK,2,Tied Together with a Smile,Taylor Swift
spotify:track:26bagHWcawT0HA0TkUbG2a,2,Too Quick,MadeinTYO
spotify:track:41xVnWc73F5CyOZLQYM3TF,2,Multi Millionaire Laflare - Bonus Track,Gucci Mane
spotify:track:7isAYELhhKBIdffQS1wMbB,2,Tear,Red Hot Chili Peppers
spotify:track:0t3cTfGlTl1XaH5YdjIFHN,2,Sometimes I Want 2 Die,blackbear
spotify:track:3l5S3fqdNfxy8wiP6PRzzJ,2,What A Little Moonlight Can Do - Digitally Remastered 93,Nancy Wilson
spotify:track:0knRynkt3VclQ0l9D9rJ9d,2,Someone To Watch Over Me,Nancy Wilson
spotify:track:5qO7Q3eCQXy23rgu8hkjy7,2,Cry Me A River,Dinah Washington
spotify:track:0ZuvzyWY4MW35P9GIJTZBY,2,Christmas,Blues Traveler
spotify:track:7JAtEoFBuFXUJvam4Uf322,2,The Christmas Song,Hootie & The Blowfish
spotify:track:41AkeKKXDMHNilgvPofG4b,2,Does Ya Mama Know? (Dance Like That) #HEYNOW,99 Percent
spotify:track:4nD5ahVPfpbAzKK7qTxF8h,2,Mercedez (feat. G-Eazy & J. Doe),Riff Raff
spotify:track:4UXIUeistNzMseqDtgWA6d,2,DLZ,TV On The Radio
spotify:track:4bKqA2U5zRXpdSMeM3NWkC,2,Sunny Side Of Hell,Grieves
spotify:track:3VSW7iXXxXMPBULAXLhEGc,2,Ain't No Grave,Johnny Cash
spotify:track:2ZSat9JtFenzwBBPGdJHsC,2,Caviar Dreams,Al Bairre
spotify:track:4wavvLf7CTGjyYL33GQ04T,2,The Prophet,Slightly Stoopid
spotify:track:2yVhdgjCt0T2keTR1YlKEp,2,Here I Am,SOJA
spotify:track:04UVqH7qE1vPhtuN9kud5E,2,Last Love Song,ZZ Ward
spotify:track:5Yc1rQKy4uv4QJFJTPHEiu,2,Here Comes a Regular - 2008 Remastered Version,The Replacements
spotify:track:1wWRtPIKD7ZNvtsrzLyTev,2,All da Smoke,Future
spotify:track:0z4KfCF8vlPXpORBSWui8l,2,Shaded In - PALASTIC Remix,filous
spotify:track:1pchHwJW7A5b0xJ8anWlxI,2,Working Girl,Train
spotify:track:5m3f0Y5M3R08dm44s8M7mv,2,Up All Night,Matt DiMona
spotify:track:4jMVNbIJ6l6XScHsoLMQX6,2,That’s Me Right There,Jasmine V
spotify:track:2noUMJZh3dooDmoHXJ1ut6,2,Break Up To Make Up,Jeremih
spotify:track:1l7n3I8SoPR4OyLnTm1uqK,2,Bright - Lost Kings Remix,Echosmith
spotify:track:6gbZ6S4YnFwqFgUBZCssh7,2,Almost Home - feat. Damien Jurado [Sound Remedy Remix],Moby
spotify:track:34KLU8DHsyjbCRwhcMhT42,2,500 Miles (feat. Louise Rademakers),Jefr Tale
spotify:track:1jZyCW5L4dA6RCA4HRyWrM,2,My Love,Circa Waves
spotify:track:7M08sp6u64EUtPy7McfqGs,2,Houdini (RAC Mix),Foster The People
spotify:track:3z5ggGtcs4t8pizW521gW9,2,Pretend We're Dead,L7
spotify:track:1LjIA0tcvMIpYTI70a4ZhK,2,Gold Coast Hustle,Pretty Lights
spotify:track:5Nyi2uvpXFkTYvqsdRrhzr,2,First Heartbreak,Tori Kelly
spotify:track:3peQ7Up7M6GdE2hCAdeTN5,2,Stardust,Carmen McRae
spotify:track:1GFLRmOJW1V9NwyB77jlU4,2,It Don't Mean a Thing (If It Ain't Got That Swing),Anita O'Day
spotify:track:1OxzwCDfkefXTnfwiKUufb,2,I'm Getting Sentimental Over You,Anita O'Day
spotify:track:42gjKLOPmC7rjXZpDdTHcO,2,Is You Is Or Is You Ain't My Baby - 2002 Remastered Version,Dinah Washington
spotify:track:2AwOR6uXiSH1vHDbz5vVGi,2,What A Diff'rence A Day Made - Single Version/Original Title,Dinah Washington
spotify:track:3dkIE8P7hvl3tHl9KSb6dA,2,"Non, je ne regrette rien",Édith Piaf
spotify:track:18efeGygYyi4nx3haDMdAa,2,Milord,Édith Piaf
spotify:track:194uD6fRM58ztn7Z1Mfyr2,2,Padam Padam,Édith Piaf
spotify:track:2xZfPZxInlDXDKc6NDts8Z,2,La foule,Édith Piaf
spotify:track:2GhD1ppTxExfX3OQRUL6t9,2,I've Got You Under My Skin - Remastered Album Version,Frank Sinatra
spotify:track:3QczGFzPU2pr54vcRn90at,2,The Girl From Ipanema,Frank Sinatra
spotify:track:6VyJaIhHbPYLf5R24IUf3h,2,Come By Me,"Harry Connick, Jr."
spotify:track:0cPa96zXRs2LVuNIqu06oj,2,We Are In Love,"Harry Connick, Jr."
spotify:track:30y7Xdzo0aXtGAE4Z3gYtl,2,Only 'Cause I Dont Have You,"Harry Connick, Jr."
spotify:track:7AtlMCIauSQZqiXSlbBPW6,2,Bobo,J Balvin
spotify:track:0PFV7UhCBbt1DePHgIdBUR,2,Let's Do This,Hannah Montana
spotify:track:1uH3ACslv1CZCCAqyPtG3H,2,These Boots Are Made for Walkin' - Audio from Video,Jessica Simpson
spotify:track:4K21nchEz8gMXTuW5vAd1c,2,Don't You Forget About Me,Simple Minds
spotify:track:7rddcJL8dRc9V65DbwRIq2,2,Friend (Hard Times),Galantis
spotify:track:1kYR2wTYZUsZ2Gcx7yPYSZ,2,Dirty Pretty,In This Moment
spotify:track:1xe4IvNW94G8R4KCHrLUt6,2,Recipe For Love,"Harry Connick, Jr."
spotify:track:1Sl3njkhhz8nrSPZroDQ82,2,Complicated (feat. Kiiara),Dimitri Vegas & Like Mike
spotify:track:1eBFoOugxeoEMKu8ODYIxp,2,Lay You Down,Matt Corby
spotify:track:08tKuUfgHCtqHXbNlQofS0,2,Koto,ODESZA
spotify:track:5aghFL5hddPmYKAfaQjd0t,2,Oceans - 2012 Master,Coasts
spotify:track:0n0p8VGjFfQSXnCKUMPCWU,2,Sunrise,Slaptop
spotify:track:0NdcwnhSMhJbHR82PgTZ5S,2,Flannel,The Cardboard Swords
spotify:track:54o9AE6AljwJcUfIWDeGNu,2,All the Ways - Branchez Remix,Wet
spotify:track:1PW0MH1EwqC09G0OnnjnT4,2,Deadwater,Wet
spotify:track:7j3rPeNrEG38UU2gPA42Qs,2,Miss You - Remastered,The Rolling Stones
spotify:track:5g8GAuhwXVLUSskzmydoH6,2,Where The Spirit Of The Lord Is,Chris Tomlin
spotify:track:4jKzY8Qbecy9UGvl1SsA8d,2,Lost & Found,The Polish Ambassador
spotify:track:0iplRlV4YK9epaTMRy9RF8,2,Perfect Tense,Fallulah
spotify:track:3AF78jtVCEVhMqccI67MRs,2,Make You Love Me,Jarreau Vandal
spotify:track:5K3M0o61eAngb9ri8Lgee7,2,All Creatures of Our God and King,David Crowder Band
spotify:track:7CQXyFX44CXmnuq8Bi9Dyc,2,Get Together,The Youngbloods
spotify:track:29gadGnxeyCsHeXeRpEkeG,2,At Night (I Think About You),MNEK
spotify:track:3gIj6BWtLyURuS2PxZajkg,2,Battleships,Daughtry
spotify:track:5IFsFwlVkt6uzlAVkOOKk3,2,Let It Snow! Let It Snow! Let It Snow!,Ella Fitzgerald
spotify:track:17i6emNGrRgV2D9TW852Q8,2,O Holy Night - 2006 - Remaster,Ella Fitzgerald
spotify:track:5jRQvcl66ovRTjUwzXziZA,2,Midnight Special,Creedence Clearwater Revival
spotify:track:1A6P8IxzNyBRsQualaNXNY,2,Pancho and Lefty,Willie Nelson
spotify:track:6IFOw9Ck9mWHRQgw6QrPYx,2,Music,Erick Sermon
spotify:track:685sEpLJe80Zzuxz3siOVT,2,Here Comes My Girl,Tom Petty and the Heartbreakers
spotify:track:5gHVwl34709JVv9gEwwlYT,2,Lost,Gareth Emery
spotify:track:720VccfW5GV9ZM4OKAAGUg,2,Freesol,Seven Lions
spotify:track:6wRXzNyQvkBb0kTaNXyQlC,2,You're The One,Vorwerk
spotify:track:37RC87Ce8jeeKmnpYNExhP,2,Awnaw [All Hooks Up Version],Nappy Roots
spotify:track:0AhQsGobGb5WDQEc0ExKSR,2,Sky Took Hold,Grizzly Bear
spotify:track:0zvNHIL7ci0ZzIoWU6RO2u,2,I Love A Rainy Night,Eddie Rabbitt
spotify:track:0jasbGRELTM14tJi9SxGGF,2,It Ain't Me Babe,Joaquin Phoenix
spotify:track:3Lh1nB92RIA8w6jdw9XeMG,2,Point Seen Money Gone (feat. Jeremih),Snoop Dogg
spotify:track:5uITNKkADWc9mh51GpmQ1s,2,Fuck Em Only We Know,Banks
spotify:track:3QjkcFDVHOB4Z43esP5A8N,2,No soy una de esas - feat. Alejandro Sanz,Jesse & Joy
spotify:track:5TOizU9bA85OrqSFGwJ9UK,2,All You Need - Night Mix,Y.V.E. 48
spotify:track:7yDyggHpHl8WFX8fZV6wg0,2,Miss Right,Ne-Yo
spotify:track:7bOTLy3V2DdyqSzdbrJ5x1,2,Don't Let Me Be Lonely Tonight,James Taylor
spotify:track:3AEApBFbT5Gx0muD5vNqDH,2,General,Yo Gotti
spotify:track:0r1Lwr0yomY8ORHAp3PIGT,2,Car Radio,Twenty One Pilots
spotify:track:4UJBEcEGpzLXrkQ5JUugDD,2,Lip Singer,Nick Bean
spotify:track:4PMAKHWnw6PnA4Xsaq4uAl,2,Hey Porter,Johnny Cash
spotify:track:1Ch2cPleHoVVXLVRRrGF6o,2,Don't Come Home A-Drinkin' (With Lovin' On Your Mind),Loretta Lynn
spotify:track:6d7Jz2np6jtNaZv1DiWfJs,2,Behind Closed Doors,Charlie Rich
spotify:track:0w4duPAMQIPQXQ8SSUsQdU,2,Your Cheatin' Heart - Single Version,Hank Williams
spotify:track:1QKcaKfUn6XB74rL4eJX3Y,2,Stand Beside Me,Jo Dee Messina
spotify:track:6h4lC9aNr6NuQzZkbw5Lqm,2,Diplomat’s Son,Vampire Weekend
spotify:track:2OluDx9K9BUT7I38AtYjND,2,Break On Through (To The Other Side) - Remastered,The Doors
spotify:track:2KeFEmC9tWtNaF2hZ7yLpm,2,"Ciega, Sordomuda",Shakira
spotify:track:2quTytCTP9kKLvpveyO1mt,2,Para Tu Amor,Juanes
spotify:track:3p2kWxN82u4otc3jthgQyX,2,Under The Table,Banks
spotify:track:17Mzg40eYZh2qNDKH5pZWm,2,Punchin' Bag,Cage The Elephant
spotify:track:6jRM5uXI4DFJ85Sn4A40eM,2,Juke Box Hero,Foreigner
spotify:track:0XN5vm980boRCELIwD2CIe,2,Honey,Swim Deep
spotify:track:4nNSgSfqhtAQ9upuIp1QgM,2,Long Flight,Future Islands
spotify:track:4czkvLU7qTXiNgbSKxHXkE,2,Great Love,Vacationer
spotify:track:5XMwtWvz7dFPOcinm12zli,2,I Found A New Way,Twin Peaks
spotify:track:71MPACGISFPMVKP6swcZzU,2,Champion,Cayucas
spotify:track:1tjK9HhmpEfk0ijyIKsoUk,2,Hey Nineteen,Steely Dan
spotify:track:4LE8fR53Pjd6xmHBUlxArg,2,Top Back,T.I.
spotify:track:5MtN38MGEWJt60LwtBmFNP,2,Texas Flood,Stevie Ray Vaughan
spotify:track:1mI9T29Hu53IdDzRcPZDYg,2,Get Off Of My Cloud - Mono Version / Remastered 2002,The Rolling Stones
spotify:track:5xeusVDKNFByvU5d5SoxLl,2,Georgia On My Mind,Prestige Collection
spotify:track:10qTSsvfdgjwI337XtsqBV,2,Love Like Mine,Nashville Cast
spotify:track:5XL2CPUxi8fpP1VKXfKFCQ,2,If I Could Do It Again,Corey Smith
spotify:track:4Q8OwKzQ1IgNfgoLn8t7iV,2,Something to Lose,Corey Smith
spotify:track:65dk7YeCB24yR2gfNtNOHX,2,The Good Life,Corey Smith
spotify:track:3NgCzSW98SsqBdpYcnm4kv,2,I Have Questions,Camila Cabello
spotify:track:6x5BI1UbcFoxdnl8XlmzvF,2,Have Mercy,Eryn Allen Kane
spotify:track:0Dd1hBNUmz1KavOojPDxcN,2,DN Freestyle,Lil Yachty
spotify:track:6dhuxDTW2W0duOCO71HccG,2,Last Paradise (feat. Sody),Yellow Claw
spotify:track:3aTyz9Yur7YRSXXXlyjKUD,2,The Permanent Rain,The Dangerous Summer
spotify:track:77hlFloRkg0O7agtvmmC6K,2,Matrix Slave Ship,Azizi Gibson
spotify:track:5zP3VXdeIiivfQYk9wGC1P,2,Pillow Talk,Azizi Gibson
spotify:track:7kcyCnpHm1BZGB9Wc7MCZH,2,Golden Skans,Klaxons
spotify:track:5T8gItTwZ8MxsQHHTEOSGu,2,DUELE EL CORAZON (English Version),Enrique Iglesias
spotify:track:3e5eR2DBoHD2qR4HN3YmTv,2,Whole Wide World,Bahamas
spotify:track:76AYOdnKWcSLviCsKDXyS1,2,Sick Like Me,In This Moment
spotify:track:7HJKzIgaNgDgo3p3a2ToR6,2,A Dios Le Pido,Juanes
spotify:track:27whaNoehdtblRt7doVvrH,2,Mala Gente,Juanes
spotify:track:4Kup1kDTLoJaUMgpGFPqau,2,Married To The Game,Future
spotify:track:6QHD3WBERQyFqbNHdsRq4j,2,"Moodna, Once with Grace",Gus Dapperton
spotify:track:09Y50dheJLOV2jPIzPh5KM,2,Vertigo (feat. Jordin Sparks),Jason Derulo
spotify:track:11oZczb6eoVlb9eH4Kc86W,2,Not My Bro,Lil Yachty
spotify:track:7FjxdLxJkOV5cHOrttx5Ft,2,Oh Yeah,Young Thug
spotify:track:1ikIktDZJvfQFDOfPTIqAY,2,Hide & Freak,SoMo
spotify:track:6z832PPPyMHmahjAihz9lU,2,Chilli Peppers (feat. Majid Jordan),Roy Woods
spotify:track:4TyroqnSj0YkpZ9rf2Skq7,2,Collide,Jake Miller
spotify:track:0wUUawtZDh7duRbidSUOyV,2,It's Not My Fault,Anthony Lewis
spotify:track:6l8AiDMKX10Nu2IZJcPb4i,2,In Your Light,Gotye
spotify:track:1V7mHn6zEEUpgysBYxiW9r,2,2 Atoms In A Molecule,Noah And The Whale
spotify:track:0O0OVo6uKwixHbQigTpxYa,2,One Day You Will,Lady Antebellum
spotify:track:4DlyibZTP0atkiRk5OhQXK,2,Box Chevy V,Yelawolf
spotify:track:0QGcEP2kWfJVm8ZTxxKgGO,2,Float Your Boat,Ryan Follese
spotify:track:5AuInQAXE69qk0SbKzbZx2,2,Amen for Women,Endless Summer
spotify:track:3uRaD26t3RkJ8n549udQ83,2,Put Your Lights On,Santana
spotify:track:3UiZUMXuNrORtsAIdDkZDe,2,Look Like,Yung Pinch
spotify:track:4dNwzB7yuTf8jSYZSlok7C,2,Favorite Colors (feat. Kyle),Luke Tennyson
spotify:track:0mhsw7HRwRwF79ES5ucP9Y,2,Thug Life,21 Savage
spotify:track:7CEWZ0h4rez5BqMQwx4QXf,2,Bright Lights and Cityscapes,Sara Bareilles
spotify:track:33Uxp7qqVB2I17WZ3aMFG6,2,Whenever,Russ
spotify:track:6MmCP3F50aAlcOhjGJk4r0,2,Redneck Shit,Wheeler Walker Jr.
spotify:track:0nJzekxLI0x35YtKg0FdZ2,2,Eatin' Pussy/Kickin' Ass,Wheeler Walker Jr.
spotify:track:4mFr7cesg7hdf7T25NOtXc,2,Better off Beatin' Off,Wheeler Walker Jr.
spotify:track:1tn4LOUiqR8LyoMSsIfnVr,2,Which One O' You Queers Gonna Suck My Dick?,Wheeler Walker Jr.
spotify:track:5m4X2HQ0eiviwuKPoREanT,2,American,Macklemore
spotify:track:3pYKJaLiixRcDFfcNhxZKK,2,The Metal,Tenacious D
spotify:track:4K36eFpGxn08YU8BrhSFyy,2,Ferns,Iris Temple
spotify:track:3TdZIFzXQBAGxHWhjcWV49,2,Hazelnut Butter,Lafa Taylor
spotify:track:5th3QV1XBwJjRTf4axCwzX,2,Momma,Lil Yachty
spotify:track:3o1OKJvEN5nAnhnHhUnbCx,2,NO EXCUSES,NEEDTOBREATHE
spotify:track:704pDBm7IAxcE3DyAH6iQn,2,Pressure,Famous Dex
spotify:track:0e4os6wHr1jbFn4yPtSEOe,2,Layla,Eric Clapton
spotify:track:5criuUMt1jhItDpMf2JcXA,2,Something New - Robin Schulz Remix,Axwell /\ Ingrosso
spotify:track:2xyBvir9n474qfsOkxXMgx,2,Flex,Playboi Carti
spotify:track:3DC1b7nhk4pMi92CoLNOjc,2,Bring It Back,Lil Yachty
spotify:track:6mTe4y01fmwkqbEZweGhMh,2,Staring At the Stars,Passenger
spotify:track:6OAjBZZVEr88WpbeajpKvF,2,Give Me Hope,New Politics
spotify:track:7GjWjpwUpMnFR0gtBN5Ymo,2,Let’s Stay Together,Maroon 5
spotify:track:2t2CoOfwakFAexhvMmWtTb,2,Just A Feeling,Maroon 5
spotify:track:5p3X0rd2HUpuenCDspRhFZ,2,Sweet Talk,Jessie Ware
spotify:track:4dHbvCkrv6E5Wx4tvfp4FW,2,I'm Born To Run,American Authors
spotify:track:2zxmt4noNiJznK9yf93MOP,2,Gang of Rhythm,Walk Off the Earth
spotify:track:1jgtUep3ENhXbOnl61fx5i,2,Trees,Twenty One Pilots
